,erg,nr,ne,npc
chr17:74132490-74132942,0.571428571428571,0.276018099547511,0.695006747638327,0.5
chr17:74133109-74134284,0.417852834740651,0.103646833013436,0.665749311983988,0.407914764079148
chr17:74135541-74135671,0.300380228136882,0.144144144144144,0.520231213872832,0.248484848484848
chr17:7424304-7424537,0.943396226415094,0.813432835820896,0.908847184986595,0.96
chr17:7424613-7424746,0.882736156351791,0.903703703703704,0.902985074626866,0.69811320754717
chr17:74264300-74264491,0.794117647058823,0.708333333333333,0.824786324786325,0.705128205128205
chr17:74299184-74299395,0.351190476190476,0.266304347826087,0.275204359673025,0.438095238095238
chr17:74299493-74299673,0.871508379888268,0.814814814814815,0.817021276595745,0.927536231884058
chr17:74371621-74371989,0.854066985645933,0.371428571428571,0.868852459016393,0.684782608695652
chr17:74372094-74372164,0.9,0.560975609756098,0.944664031620553,0.96875
chr17:74463402-74463767,0.417821782178218,0.223958333333333,0.614457831325301,0.711864406779661
chr17:74523510-74523864,0.675510204081633,0.24468085106383,0.646420824295011,0.491304347826087
chr17:74536118-74536325,0.811926605504587,0.585858585858586,0.844186046511628,0.897435897435897
chr17:74540001-74540741,0.621100397050482,0.273858921161826,0.742789876397881,0.597826086956522
chr17:74548425-74548560,0.92258064516129,0.921052631578947,0.898089171974522,0.894736842105263
chr17:74592969-74593105,0.937365010799136,0.962264150943396,0.923507462686567,0.929824561403509
chr17:74593195-74593349,0.943699731903485,0.938775510204082,0.933734939759036,0.848484848484849
chr17:74606250-74606376,0.822222222222222,0.779069767441861,0.838862559241706,0.857142857142857
chr17:74609183-74609668,0.713985278654048,0.303571428571429,0.745951417004049,0.79047619047619
chr17:74623901-74624006,0.925764192139738,0.894736842105263,0.893371757925072,1
chr17:74624157-74624373,0.935064935064935,0.904761904761905,0.922330097087379,0.933333333333333
chr17:74632629-74633159,0.910334346504559,0.479452054794521,0.905770635500365,0.948837209302326
chr17:74655843-74656014,0.804597701149425,0.515151515151515,0.834782608695652,0.73015873015873
chr17:74694351-74694623,0.643724696356275,0.32967032967033,0.765567765567766,0.5625
chr17:74697737-74697854,0.601449275362319,0.212765957446809,0.600529100529101,0.6875
chr17:74706894-74707098,0.00211864406779661,0,0.000925925925925926,0
chr17:74724578-74724788,0.946153846153846,0.965753424657534,0.9453125,0.931506849315068
chr17:7477800-7478131,0.826839826839827,0.823076923076923,0.842465753424658,0.876923076923077
chr17:74806890-74807351,0.800561797752809,0.328828828828829,0.87431693989071,0.798245614035088
chr17:7491831-7493742,0.318464300510979,0.625220458553792,0.130697557290355,0.382165605095541
chr17:74921243-74921460,0.891472868217054,0.625,0.927272727272727,0.896551724137931
chr17:74921592-74921707,0.876288659793814,0.841269841269841,0.921348314606742,0.894736842105263
chr17:74942714-74942808,0.517241379310345,0.212121212121212,0.614973262032086,0.8
chr17:75035984-75036161,0.901098901098901,0.885416666666667,0.92741935483871,0.945945945945946
chr17:75036279-75036409,0.944444444444444,0.967105263157895,0.926436781609195,0.894736842105263
chr17:75081610-75081845,0.902298850574713,0.906474820143885,0.91304347826087,0.826666666666667
chr17:75084427-75084534,0.582089552238806,0.609756097560976,0.775862068965517,0.767857142857143
chr17:75211621-75211805,0.941595441595442,0.893939393939394,0.956736711990111,0.973684210526316
chr17:75211883-75212101,0.910614525139665,0.928571428571429,0.903485254691689,0.977777777777778
chr17:752346-752498,0.74496644295302,0.377777777777778,0.699029126213592,0.571428571428571
chr17:75240430-75240603,0.702970297029703,0.722222222222222,0.715481171548117,0.73469387755102
chr17:75249162-75249580,0.794979079497908,0.7578125,0.841437632135307,0.969387755102041
chr17:75276206-75276526,0.585764294049008,0.206611570247934,0.457215836526181,0.431818181818182
chr17:75371401-75371500,0.717791411042945,0.411764705882353,0.677002583979328,0.740740740740741
chr17:75385432-75385483,0.693877551020408,0.5,0.777408637873754,0.674418604651163
chr17:75429407-75429511,0.870870870870871,0.645161290322581,0.817901234567901,0.75
chr17:75432353-75432413,0.0309278350515464,0,0.0352941176470588,0
chr17:7545224-7545588,0.897356143079316,0.793548387096774,0.914368650217707,0.898809523809524
chr17:754523-754628,0.610921501706485,0.3125,0.667752442996743,0.470588235294118
chr17:75462912-75463160,0.578443113772455,0.263736263736264,0.647427854454203,0.593023255813954
chr17:7547138-7547577,0.932539682539683,0.917748917748918,0.903690369036904,0.934959349593496
chr17:75566956-75567197,0.823529411764706,0.4375,0.931297709923664,0.717948717948718
chr17:75567718-75568490,0.641732283464567,0.276995305164319,0.684754521963824,0.788343558282209
chr17:755815-755991,0.860058309037901,0.516483516483517,0.869565217391304,0.907407407407407
chr17:75581812-75582084,0.645833333333333,0.566473988439306,0.582608695652174,0.930555555555556
chr17:75587980-75588405,0.65266106442577,0.186528497409326,0.703703703703704,0.772357723577236
chr17:75633999-75634154,0.697826086956522,0.227272727272727,0.730526315789474,0.637931034482759
chr17:75641600-75641942,0.842010771992819,0.474777448071217,0.816143497757848,0.875675675675676
chr17:75643209-75643425,0.924603174603175,0.939597315436242,0.966292134831461,0.930232558139535
chr17:75672007-75672737,0.887951807228916,0.541666666666667,0.892976588628763,0.824607329842932
chr17:75683051-75683399,0.861313868613139,0.473251028806584,0.873015873015873,0.956521739130435
chr17:75692904-75693129,0.45136186770428,0.0625,0.370517928286853,0.483870967741935
chr17:75693210-75693365,0.721448467966574,0.377777777777778,0.760869565217391,0.810810810810811
chr17:75731150-75731439,0.625490196078431,0.338235294117647,0.638426626323752,0.782608695652174
chr17:75732330-75732924,0.745436105476673,0.3451536643026,0.761308950914341,0.622516556291391
chr17:75789094-75789991,0.823023578363384,0.445828144458281,0.915307732772225,0.826259946949602
chr17:75798426-75798928,0.596877869605142,0.146964856230032,0.668983492615117,0.609022556390977
chr17:75861540-75861639,0.840304182509506,0.542857142857143,0.869767441860465,0.642857142857143
chr17:75883396-75884486,0.163446676970634,0.726429675425039,0.135758012243428,0.222063037249284
chr17:75938437-75938880,0.815680880330124,0.480769230769231,0.87007874015748,0.395209580838323
chr17:7617271-7617442,0.669616519174041,0.428571428571429,0.654605263157895,0.740740740740741
chr17:7617578-7617668,0.918032786885246,0.926315789473684,0.910798122065728,0.923076923076923
chr17:7621836-7622106,0.715151515151515,0.736111111111111,0.5,0.855263157894737
chr17:76220323-76220633,0.917040358744395,0.466666666666667,0.902439024390244,0.901477832512315
chr17:762490-762600,0.833333333333333,0.577092511013216,0.890196078431372,0.906779661016949
chr17:76264356-76264596,0.486064659977703,0.333333333333333,0.650326797385621,0.288770053475936
chr17:76266163-76266407,0.272980501392758,0.112359550561798,0.494871794871795,0.0689655172413793
chr17:762813-762952,0.310756972111554,0.140350877192982,0.281159420289855,0.441176470588235
chr17:76294175-76294343,0.943548387096774,0.969230769230769,0.949367088607595,0.977272727272727
chr17:76310824-76310946,0.720338983050847,0.58695652173913,0.692307692307692,0.8
chr17:76481380-76481477,0.201388888888889,0.0645161290322581,0.170454545454545,0.454545454545455
chr17:76493851-76493990,0.951923076923077,0.909090909090909,0.90530303030303,0.944444444444444
chr17:76494080-76494218,0.966666666666667,0.933734939759036,0.951965065502183,0.942857142857143
chr17:76713074-76713805,0.369294605809129,0.158986175115207,0.605280103026401,0.32312925170068
chr17:76950106-76950305,0.725631768953069,0.289655172413793,0.771186440677966,0.697674418604651
chr17:77044439-77044726,0.62555720653789,0.12987012987013,0.70379746835443,0.56390977443609
chr17:77093108-77093754,0.186836518046709,0.62457337883959,0.158921933085502,0.573584905660377
chr17:77133538-77133999,0.935348446683459,0.547486033519553,0.903508771929825,0.883720930232558
chr17:77143744-77144318,0.922346850733391,0.513595166163142,0.919123841617523,0.949152542372881
chr17:77150780-77151257,0.826403326403326,0.773584905660377,0.798767967145791,0.883720930232558
chr17:77226404-77226502,0.963636363636364,0.932038834951456,0.993975903614458,0.975609756097561
chr17:77226576-77226722,0.902140672782875,0.892857142857143,0.946428571428571,0.979591836734694
chr17:77282569-77282931,0.701680672268908,0.336734693877551,0.733668341708543,0.724137931034483
chr17:77333074-77333253,0.883870967741936,0.931034482758621,0.907975460122699,0.816666666666667
chr17:77367113-77367277,0.653846153846154,0.461538461538462,0.650793650793651,0.638297872340426
chr17:77398567-77398630,0.375328083989501,0.108910891089109,0.583333333333333,0.338461538461538
chr17:77459031-77459514,0.907335907335907,0.963963963963964,0.922592259225923,0.552238805970149
chr17:77598414-77598542,0.84375,0.277777777777778,0.791044776119403,0.5
chr17:77598609-77598700,0.685185185185185,0.181818181818182,0.678571428571429,0.75
chr17:77911672-77912186,0.884856070087609,0.438972162740899,0.872680742162508,0.89838337182448
chr17:77917160-77917276,0.849275362318841,0.406976744186047,0.772357723577236,0.765957446808511
chr17:77925063-77925557,0.561123766135156,0.266457680250784,0.597975415762834,0.671280276816609
chr17:77925846-77926131,0.672150411280846,0.317919075144509,0.604116222760291,0.569343065693431
chr17:77954915-77955167,0.837158469945355,0.456852791878173,0.854096520763187,0.899470899470899
chr17:77987554-77987780,0.829787234042553,0.662921348314607,0.838383838383838,0.908045977011494
chr17:77987881-77988048,0.79020979020979,0.819277108433735,0.822064056939502,0.98876404494382
chr17:78039234-78039867,0.510748702742772,0.327922077922078,0.482321547698466,0.74
chr17:78063837-78064306,0.92983839180134,0.931398416886544,0.921735604217356,0.973988439306358
chr17:78079485-78079731,0.862700228832952,0.910994764397906,0.878289473684211,0.951219512195122
chr17:78084726-78084929,0.935483870967742,0.904109589041096,0.937293729372937,0.981481481481482
chr17:78085029-78085169,0.931395348837209,0.891509433962264,0.936105476673428,0.980891719745223
chr17:78097278-78097660,0.906542056074766,0.905759162303665,0.941690962099125,0.977777777777778
chr17:78100882-78101203,0.772727272727273,0.810185185185185,0.727549467275495,0.66
chr17:78244156-78244316,0.133802816901408,0,0.134057971014493,0.402597402597403
chr17:78442154-78442307,0.513392857142857,0.216494845360825,0.531986531986532,0.669902912621359
chr17:78462635-78463088,0.948717948717949,1,0.939189189189189,0.909090909090909
chr17:78463761-78463993,0.912776412776413,0.906103286384977,0.928270042194093,0.964539007092199
chr17:78471933-78472362,0.830601092896175,0.210702341137124,0.841323430114787,0.769230769230769
chr17:78518437-78518613,0.0101694915254237,0.00930232558139535,0.00564971751412429,0.0125
chr17:78541313-78541750,0.849173553719008,0.808873720136519,0.866795366795367,0.945054945054945
chr17:78556234-78556325,0.950207468879668,0.88,0.922509225092251,0.971014492753623
chr17:78556406-78556590,0.945904173106646,0.955801104972376,0.922705314009662,0.923076923076923
chr17:78630693-78630834,0.680722891566265,0.524390243902439,0.867647058823529,0.5
chr17:78754146-78754700,0.868741542625169,0.513888888888889,0.859477124183007,0.919230769230769
chr17:78765059-78765286,0.793594306049822,0.398230088495575,0.854304635761589,0.704545454545455
chr17:78801679-78802037,0.598060344827586,0.198895027624309,0.605072463768116,0.372093023255814
chr17:78833277-78833846,0.708232445520581,0.385826771653543,0.770095559302979,0.791390728476821
chr17:78890728-78890973,0.96,0.96078431372549,0.950819672131147,0.9
chr17:78891029-78891209,0.872509960159363,0.935483870967742,0.936619718309859,0.923076923076923
chr17:78900607-78900803,0.531722054380665,0.368421052631579,0.793002915451895,0.341772151898734
chr17:78991922-78992594,0.657844990548204,0.190140845070423,0.573055028462998,0.647577092511013
chr17:79026865-79027223,0.87238219895288,0.590529247910863,0.903835464146748,0.915584415584416
chr17:79031091-79031394,0.838926174496644,0.367647058823529,0.715189873417722,0.766990291262136
chr17:79038479-79038969,0.778536585365854,0.34051724137931,0.790780141843972,0.73015873015873
chr17:79049182-79049411,0.837635303913405,0.497560975609756,0.863739591218774,0.853881278538813
chr17:7905840-7907385,0.218960437710438,0.639686684073107,0.17691936262675,0.521739130434783
chr17:79067507-79067867,0.841763942931258,0.49,0.880921895006402,0.652892561983471
chr17:79068226-79068713,0.711223203026482,0.304932735426009,0.718569780853518,0.648241206030151
chr17:79095664-79096412,0.897215537985562,0.921319796954315,0.918571428571429,0.579973992197659
chr17:79111527-79111952,0.87745483110762,0.861111111111111,0.879804332634521,0.878688524590164
chr17:79113179-79113412,0.915343915343915,0.915492957746479,0.910891089108911,0.946808510638298
chr17:79140220-79140271,0.101796407185629,0,0.0902255639097744,0
chr17:79140422-79140589,0.780058651026393,0.5,0.743073047858942,0.622641509433962
chr17:792149-792274,0.925,0.94,0.960629921259842,0.8
chr17:792443-792551,0.905775075987842,0.798387096774194,0.884105960264901,0.909090909090909
chr17:79283366-79283546,0.555102040816327,0.254237288135593,0.631578947368421,0.533980582524272
chr17:79314205-79314310,0.746305418719212,0.5,0.911161731207289,0.764705882352941
chr17:79325691-79326652,0.917414050822123,0.904942965779468,0.904642857142857,0.94170403587444
chr17:79359122-79359502,0.853490658800393,0.482142857142857,0.892857142857143,0.866359447004608
chr17:79364352-79364727,0.51875,0.222222222222222,0.666666666666667,0.475
chr17:79366160-79366453,0.41635687732342,0.144067796610169,0.561426684280053,0.570680628272251
chr17:79393149-79393428,0.522388059701492,0.164705882352941,0.462102689486553,0.40625
chr17:79393463-79393583,0.668639053254438,0.127272727272727,0.699797160243408,0.5
chr17:79393652-79393827,0.876344086021505,0.798657718120805,0.915194346289753,0.941176470588235
chr17:7942137-7943075,0.341106290672451,0.785310734463277,0.233108108108108,0.206496519721578
chr17:79450367-79450451,0.860849056603774,0.382352941176471,0.768248175182482,0.747126436781609
chr17:79450538-79450668,0.766621438263229,0.473684210526316,0.60699865410498,0.62037037037037
chr17:79477820-79478286,0.143589743589744,0.470588235294118,0.291185729275971,0.34
chr17:79503485-79504402,0.334103283286586,0.188836104513064,0.413545816733068,0.600877192982456
chr17:79508277-79508419,0.938115330520394,0.884615384615385,0.954154727793696,0.963636363636364
chr17:79508553-79508732,0.810444874274661,0.87962962962963,0.820840950639854,0.807228915662651
chr17:79614708-79615742,0.168387276785714,0.944444444444444,0.194237661979597,0.232049947970864
chr17:79696666-79697051,0.854037267080745,0.878787878787879,0.818600368324125,0.912751677852349
chr17:79773089-79773181,0.735135135135135,0.288888888888889,0.779591836734694,0.682926829268293
chr17:7984024-7984208,0.821359223300971,0.63,0.777981651376147,0.531914893617021
chr17:79924542-79925014,0.6169757489301,0.575268817204301,0.633179114342366,0.469298245614035
chr17:79949913-79950483,0.770816812053925,0.301158301158301,0.748562037797864,0.678571428571429
chr17:79973550-79974024,0.866122448979592,0.494949494949495,0.882201203783319,0.958762886597938
chr17:80061760-80062174,0.329905741216795,0.058641975308642,0.484351713859911,0.329059829059829
chr17:8010834-8011111,0.882636655948553,0.788321167883212,0.88626907073509,0.94949494949495
chr17:80132546-80133370,0.492486669898206,0.117647058823529,0.537897310513447,0.692160611854684
chr17:80273891-80274254,0.445617740232313,0.241935483870968,0.657777777777778,0.239316239316239
chr17:80285224-80285462,0.640243902439024,0.265432098765432,0.619512195121951,0.517441860465116
chr17:80343548-80343728,0.735607675906183,0.366666666666667,0.771033013844515,0.724137931034483
chr17:80390491-80390677,0.931034482758621,0.954545454545455,0.952789699570815,0.959183673469388
chr17:80539238-80539412,0.96218487394958,0.958333333333333,0.933333333333333,0.944444444444444
chr17:80539476-80539630,0.952793834296724,0.956521739130435,0.948667324777888,0.921348314606742
chr17:80632282-80632493,0.9,0.920454545454545,0.892086330935252,0.928571428571429
chr17:80632584-80632687,0.923976608187134,0.88034188034188,0.889250814332248,0.900621118012422
chr17:80636550-80637010,0.867196367763905,0.914965986394558,0.858128834355828,0.949640287769784
chr17:80664715-80664786,0.639455782312925,0.653061224489796,0.633684210526316,0.694610778443114
chr17:80664934-80665215,0.933920704845815,0.876190476190476,0.946564885496183,0.885245901639344
chr17:80665291-80665510,0.933933933933934,0.920731707317073,0.917378917378917,0.95
chr17:80666210-80666527,0.779637377963738,0.621301775147929,0.751958224543081,0.82051282051282
chr17:80675455-80675623,0.772020725388601,0.836158192090395,0.787878787878788,0.784313725490196
chr17:80759666-80760160,0.877872340425532,0.842857142857143,0.879576532862814,0.937313432835821
chr17:80769659-80769745,0.894736842105263,0.901639344262295,0.934156378600823,1
chr17:80774660-80774768,0.911949685534591,0.952380952380952,0.92948717948718,0.947368421052632
chr17:80798943-80799113,0.945288753799392,0.947761194029851,0.962962962962963,0.967213114754098
chr17:80799256-80799340,0.967889908256881,1,0.952380952380952,0.983606557377049
chr17:80800687-80800955,0.881141045958796,0.919831223628692,0.884517766497462,0.973214285714286
chr17:80833393-80833497,0.705394190871369,0.292307692307692,0.532571428571429,0.609756097560976
chr17:80937262-80937487,0.873563218390805,0.942028985507246,0.942028985507246,0.932203389830508
chr17:80995520-80995925,0.749679075738126,0.302631578947368,0.595238095238095,0.568281938325991
chr17:81025461-81025844,0.787777777777778,0.390625,0.850446428571429,0.851063829787234
chr17:8103281-8103954,0.47116493656286,0.166994106090373,0.56772184743124,0.48578811369509
chr17:81059860-81060012,0.863057324840764,0.882352941176471,0.920792079207921,0.897959183673469
chr17:81060259-81060844,0.56670341786108,0.80952380952381,0.546116504854369,0.880597014925373
chr17:81068936-81069167,0.938775510204082,0.937984496124031,0.949066213921901,0.90625
chr17:81069239-81069296,0.908602150537634,0.949579831932773,0.964285714285714,0.955555555555556
chr17:81069881-81070039,0.894117647058824,0.889763779527559,0.934131736526946,0.913978494623656
chr17:81075416-81075687,0.778393351800554,0.375,0.829516539440204,0.691666666666667
chr17:8123705-8123883,0.188073394495413,0.371541501976285,0.0612959719789842,0.470238095238095
chr17:817336-817431,0.819672131147541,0.792452830188679,0.725806451612903,0.972972972972973
chr17:817558-817732,0.98314606741573,0.938775510204082,0.962382445141066,0.968503937007874
chr17:8180037-8180424,0.917232021709634,0.884210526315789,0.894117647058824,0.918518518518519
chr17:8241548-8242210,0.522496371552975,0.231362467866324,0.528787878787879,0.690909090909091
chr17:8335733-8335993,0.908296943231441,0.872448979591837,0.924908424908425,0.867469879518072
chr17:8338822-8338877,0.127586206896552,0.158333333333333,0.10958904109589,0.230769230769231
chr17:8353398-8353601,0.89261744966443,0.961240310077519,0.95679012345679,0.96969696969697
chr17:839054-839517,0.75,0.773026315789474,0.771653543307087,0.923076923076923
chr17:840579-841030,0.913119026933102,0.827763496143959,0.919315403422983,0.956331877729258
chr17:8452680-8452825,0.938144329896907,0.917355371900826,0.954397394136808,1
chr17:8453016-8453165,0.970338983050847,0.941558441558442,0.953531598513011,0.975609756097561
chr17:847275-847466,0.921135646687697,0.966824644549763,0.897058823529412,0.957142857142857
chr17:847577-847729,0.959821428571429,0.921296296296296,0.964451313755796,0.937799043062201
chr17:848171-848727,0.80351262349067,0.813895781637717,0.824096385542169,0.925465838509317
chr17:8512152-8512665,0.639805825242718,0.825471698113208,0.532133676092545,0.845714285714286
chr17:8594054-8594274,0.96048632218845,0.933701657458563,0.927631578947368,0.923076923076923
chr17:868122-868439,0.654411764705882,0.165829145728643,0.535714285714286,0.181818181818182
chr17:8695701-8696209,0.904347826086957,0.725352112676056,0.828358208955224,0.540983606557377
chr17:8791930-8791988,0.232067510548523,0,0.0779220779220779,0.222222222222222
chr17:8797744-8797841,0.416893732970027,0.0571428571428571,0.407862407862408,0.232142857142857
chr17:8857774-8858185,0.772413793103448,0.363095238095238,0.662365591397849,0.821138211382114
chr17:8932489-8932813,0.504950495049505,0.109004739336493,0.683109118086697,0.274193548387097
chr17:8957250-8957461,0.436781609195402,0.322314049586777,0.42789598108747,0.859375
chr17:8960678-8960882,0.616788321167883,0.193939393939394,0.733812949640288,0.485981308411215
chr17:8963879-8964241,0.857142857142857,0.866336633663366,0.859969558599696,0.947916666666667
chr17:9054017-9054196,0.767895878524946,0.446601941747573,0.684434968017058,0.644736842105263
chr17:9054248-9054476,0.792341678939617,0.4,0.732198142414861,0.831775700934579
chr17:9095176-9095278,0.965714285714286,0.933333333333333,0.932203389830508,0.972972972972973
chr17:9103522-9103781,0.447811447811448,0.254054054054054,0.710479573712256,0.251572327044025
chr17:9109750-9109986,0.651785714285714,0.163793103448276,0.760479041916168,0.773333333333333
chr17:9129163-9129284,0.302904564315353,0.0983606557377049,0.44636678200692,0.0847457627118644
chr17:9239815-9240040,0.857142857142857,0.748344370860927,0.840796019900497,0.953846153846154
chr17:935638-935694,0.470119521912351,0.25,0.563674321503132,0.21505376344086
chr17:9361497-9361623,0.910179640718563,0.949640287769784,0.952095808383233,0.927272727272727
chr17:9361687-9361915,0.93167701863354,0.957264957264957,0.932584269662921,1
chr17:9494606-9494782,0.954545454545455,0.942857142857143,0.888888888888889,0.903225806451613
chr17:9694550-9694800,0.750830564784053,0.347826086956522,0.800724637681159,0.797872340425532
chr17:9784887-9785186,0.826666666666667,0.848214285714286,0.839248434237996,1
chr17:9800915-9801041,0.767676767676768,0.410958904109589,0.79,0.958904109589041
chr17:981857-982352,0.527071102413568,0.241635687732342,0.608813559322034,0.445736434108527
chr17:9862018-9862446,0.584033613445378,0.275423728813559,0.665562913907285,0.442424242424242
chr18:10118957-10119170,0.655737704918033,0.664179104477612,0.675925925925926,0.816326530612245
chr18:10142866-10142978,0.871473354231975,0.761467889908257,0.818181818181818,0.811881188118812
chr18:10164839-10164980,0.891891891891892,0.537313432835821,0.850340136054422,0.9375
chr18:102807-102923,0.55,0.461538461538462,0.602409638554217,0.935483870967742
chr18:10293417-10294071,0.725641025641026,0.339055793991416,0.806451612903226,0.659090909090909
chr18:10314914-10315346,0.91796875,0.843478260869565,0.868725868725869,0.898305084745763
chr18:10402134-10402264,0.873287671232877,0.540229885057471,0.892086330935252,0.857142857142857
chr18:10403263-10404187,0.51138353765324,0.179710144927536,0.686786296900489,0.82258064516129
chr18:10406400-10406484,0.403284671532847,0.0394736842105263,0.567307692307692,0.527472527472527
chr18:10416198-10416304,0.958730158730159,0.905555555555556,0.947761194029851,0.960629921259842
chr18:10545715-10546118,0.922431865828092,0.907216494845361,0.92894280762565,0.965853658536585
chr18:10647680-10647862,0.912280701754386,0.939024390243902,0.922388059701493,0.853658536585366
chr18:10647917-10648116,0.904522613065327,0.966666666666667,0.897321428571429,0.967741935483871
chr18:10650506-10650730,0.888888888888889,0.9,0.789115646258503,0.947368421052632
chr18:10660012-10660207,0.933333333333333,0.897810218978102,0.967320261437909,0.938461538461538
chr18:10677790-10677971,0.878787878787879,0.852272727272727,0.96969696969697,0.947368421052632
chr18:10704-11963,0.4375,0.582630691399663,0.439593178549414,0.842600513259196
chr18:10763658-10763995,0.823843416370107,0.78735632183908,0.808849557522124,0.817518248175182
chr18:11037153-11037239,0.957446808510638,0.939759036144578,0.917647058823529,0.96969696969697
chr18:11087744-11087838,0.85,0.785123966942149,0.874626865671642,0.775280898876405
chr18:11091708-11091920,0.941176470588235,0.952755905511811,0.96319018404908,0.963414634146341
chr18:11147131-11147601,0.193388429752066,0.474770642201835,0.143256464011181,0.362397820163488
chr18:111679-112528,0.556502525252525,0.139616055846422,0.515987092989146,0.404494382022472
chr18:11240428-11240790,0.736842105263158,0.497797356828194,0.5,0.909090909090909
chr18:11322259-11322671,0.860576923076923,0.8,0.840225563909774,0.826086956521739
chr18:11518989-11519166,0.614141414141414,0.341269841269841,0.587473002159827,0.758620689655172
chr18:11542199-11542288,0.9,0.96969696969697,0.951492537313433,1
chr18:11542341-11542422,0.938709677419355,0.946902654867257,0.906862745098039,0.961538461538462
chr18:11608721-11608959,0.884848484848485,0.855263157894737,0.921319796954315,0.842105263157895
chr18:11613987-11614467,0.901408450704225,0.913461538461538,0.91265690376569,0.95
chr18:11617702-11618003,0.752293577981651,0.783783783783784,0.791666666666667,1
chr18:11696111-11696498,0.920353982300885,0.857692307692308,0.899653979238754,0.9453125
chr18:11747900-11747978,0.473404255319149,0.186046511627907,0.521939953810624,0.387096774193548
chr18:11824397-11824618,0.859531772575251,0.773049645390071,0.86053412462908,0.932432432432432
chr18:11850117-11850398,0.599607458292444,0.577287066246057,0.482885085574572,0.8
chr18:11879906-11880342,0.86522633744856,0.905109489051095,0.880239520958084,0.90625
chr18:11886649-11887053,0.802912621359223,0.545454545454545,0.797424892703863,0.940092165898618
chr18:11909021-11909124,0.0189003436426117,0.00746268656716418,0.00835073068893528,0.00819672131147541
chr18:11983239-11984026,0.540983606557377,0.324786324786325,0.553571428571429,0.809756097560976
chr18:12013608-12013832,0.867768595041322,0.397849462365591,0.866213151927438,0.824242424242424
chr18:12063230-12063410,0.70703125,0.676056338028169,0.679054054054054,0.625
chr18:12076229-12076900,0.101233875490746,0.167006109979633,0.124522119060623,0.553623188405797
chr18:12140821-12141301,0.919413919413919,0.885906040268456,0.866279069767442,0.944444444444444
chr18:12251750-12251964,0.921296296296296,0.9,0.922279792746114,0.975609756097561
chr18:12252095-12252242,0.912727272727273,0.863636363636364,0.924686192468619,0.980392156862745
chr18:12266663-12267057,0.817863397548161,0.866071428571429,0.822075782537068,0.904761904761905
chr18:12407425-12407669,0.394988066825776,0.173076923076923,0.383204633204633,0.321678321678322
chr18:12426131-12426607,0.818363273453094,0.867469879518072,0.825757575757576,0.911111111111111
chr18:12447065-12447204,0.952941176470588,0.818840579710145,0.898876404494382,0.941176470588235
chr18:12449573-12449778,0.898637137989779,0.610328638497653,0.917387127761768,0.870535714285714
chr18:12455571-12455821,0.844660194174757,0.0714285714285714,0.807106598984772,0.816901408450704
chr18:12466964-12467149,0.928571428571429,0.89922480620155,0.909574468085106,0.953846153846154
chr18:12591702-12592118,0.873540856031128,0.906976744186046,0.872,0.894736842105263
chr18:12618946-12619248,0.902366863905325,0.827380952380952,0.865342163355408,0.976190476190476
chr18:12623297-12623539,0.922535211267606,0.75,0.95,0.653846153846154
chr18:12634107-12634241,0.757042253521127,0.755102040816326,0.755656108597285,0.96551724137931
chr18:12776702-12778112,0.245026477744382,0.925756186984418,0.243668720054757,0.778972520908005
chr18:12909297-12909694,0.867269984917044,0.887905604719764,0.897364771151179,0.972477064220184
chr18:12945317-12945530,0.901234567901235,0.870588235294118,0.922459893048128,0.910112359550562
chr18:12977449-12977595,0.964071856287425,0.915254237288136,0.945273631840796,1
chr18:13093674-13094043,0.915254237288136,0.603174603174603,0.769230769230769,0.777777777777778
chr18:13116235-13116677,0.934579439252336,0.827089337175792,0.934343434343434,0.911504424778761
chr18:13134748-13135193,0.928784860557769,0.925581395348837,0.923959827833572,0.898876404494382
chr18:13136178-13137688,0.154191616766467,0.0955882352941176,0.140098236213441,0.486220472440945
chr18:13171889-13172154,0.666666666666667,0.745901639344262,0.73,0.851851851851852
chr18:13189651-13190107,0.928,0.740425531914894,0.911111111111111,0.75609756097561
chr18:13446589-13447001,0.409574468085106,0.155660377358491,0.57037037037037,0.634328358208955
chr18:13447650-13448300,0.606569900687548,0.275109170305677,0.669565217391304,0.77710843373494
chr18:13591480-13591677,0.925925925925926,0.869565217391304,0.857142857142857,0.870967741935484
chr18:13611824-13612069,0.397046759639048,0.168478260869565,0.501152959262106,0.325301204819277
chr18:13628194-13628655,0.753445635528331,0.375,0.750724637681159,0.508021390374332
chr18:13641473-13642482,0.31190955552114,0.936475409836066,0.443801401157478,0.692307692307692
chr18:13842848-13843201,0.620338983050847,0.548821548821549,0.647058823529412,0.785714285714286
chr18:13848614-13848778,0.892561983471074,0.901960784313726,0.924657534246575,0.942307692307692
chr18:13981398-13981658,0.73974540311174,0.653846153846154,0.647138964577657,0.880597014925373
chr18:13981787-13981869,0.883977900552486,0.978021978021978,0.893491124260355,0.8
chr18:14133939-14134091,0.909090909090909,0.746268656716418,0.819444444444444,0.923076923076923
chr18:14143896-14144344,0.74453781512605,0.650943396226415,0.727040816326531,0.906976744186046
chr18:14147358-14147555,0.838187702265372,0.867647058823529,0.848329048843188,0.888888888888889
chr18:14147674-14147829,0.890134529147982,0.851851851851852,0.818725099601594,0.905263157894737
chr18:14154203-14154639,0.787172011661808,0.775800711743772,0.774936061381074,0.723076923076923
chr18:14178916-14179117,0.886085626911315,0.900383141762452,0.847761194029851,0.539877300613497
